Price,Adj Close,Close,High,Low,Open,Volume,HMA_10_custom,HMA_50_custom
Ticker,AMD,AMD,AMD,AMD,AMD,AMD,,
Date,,,,,,,,
2023-02-21 00:00:00+00:00,76.7699966430664,76.7699966430664,78.45999908447266,76.44999694824219,77.1500015258789,44045600,6.734299621582035,
2023-02-22 00:00:00+00:00,76.61000061035156,76.61000061035156,78.12999725341797,75.91999816894531,76.93000030517578,50286800,5.9098331197102905,
2023-02-23 00:00:00+00:00,79.75,79.75,81.79000091552734,77.97000122070312,80.62999725341797,76391300,5.74959991455078,
2023-02-24 00:00:00+00:00,78.08999633789062,78.08999633789062,78.80999755859375,76.94000244140625,77.75,46700000,6.043999633789059,
2023-02-27 00:00:00+00:00,78.7699966430664,78.7699966430664,80.12000274658203,78.52999877929688,79.63999938964844,45617300,6.634199244181313,
2023-02-28 00:00:00+00:00,78.58000183105469,78.58000183105469,80.13999938964844,77.41999816894531,77.87000274658203,44220100,7.23236612955729,
2023-03-01 00:00:00+00:00,78.29000091552734,78.29000091552734,80.29000091552734,77.87999725341797,78.55000305175781,44266000,7.677833226521808,
2023-03-02 00:00:00+00:00,80.44000244140625,80.44000244140625,80.91999816894531,76.6500015258789,77.56999969482422,60108600,8.077600529988604,
2023-03-03 00:00:00+00:00,81.5199966430664,81.5199966430664,81.62999725341797,79.33999633789062,80.4000015258789,54536200,8.508867212931314,
2023-03-06 00:00:00+00:00,81.16000366210938,81.16000366210938,83.30000305175781,81.04000091552734,82.02999877929688,54541300,8.827067489624023,
2023-03-07 00:00:00+00:00,82.11000061035156,82.11000061035156,84.8499984741211,80.66999816894531,81.06999969482422,70959000,9.07640075683594,
2023-03-08 00:00:00+00:00,85.37000274658203,85.37000274658203,85.7699966430664,82.27999877929688,82.79000091552734,69529800,9.528334172566732,
2023-03-09 00:00:00+00:00,84.02999877929688,84.02999877929688,87.80999755859375,83.58999633789062,85.29000091552734,79496700,9.818133824666337,
2023-03-10 00:00:00+00:00,82.66999816894531,82.66999816894531,85.44999694824219,81.62999725341797,84.47000122070312,70273600,9.730800018310545,
2023-03-13 00:00:00+00:00,82.01000213623047,82.01000213623047,83.83000183105469,78.5199966430664,81.38999938964844,65269100,9.309533131917322,
2023-03-14 00:00:00+00:00,87.44999694824219,87.44999694824219,88.30000305175781,83.58999633789062,83.66999816894531,66616300,9.30759943644206,
2023-03-15 00:00:00+00:00,89.68000030517578,89.68000030517578,90.41999816894531,86.22000122070312,86.7699966430664,86177400,9.74329935709636,
2023-03-16 00:00:00+00:00,96.5999984741211,96.5999984741211,96.69000244140625,89.0199966430664,89.72000122070312,115839200,11.058699340820318,
2023-03-17 00:00:00+00:00,97.83999633789062,97.83999633789062,98.75,95.94000244140625,96.66000366210938,94080800,12.611932500203455,
2023-03-20 00:00:00+00:00,96.80999755859375,96.80999755859375,96.94000244140625,92.9000015258789,96.30000305175781,92008900,13.684932327270513,
2023-03-21 00:00:00+00:00,95.93000030517578,95.93000030517578,99.45999908447266,93.63999938964844,97.0,85285300,13.79763259887695,
2023-03-22 00:00:00+00:00,97.58000183105469,97.58000183105469,101.69999694824219,95.63999938964844,95.6500015258789,110816300,13.343133214314776,
2023-03-23 00:00:00+00:00,100.27999877929688,100.27999877929688,102.43000030517578,98.66999816894531,100.05000305175781,84088900,12.766233596801749,48.79205559212824
2023-03-24 00:00:00+00:00,97.94999694824219,97.94999694824219,99.5199966430664,96.73999786376953,99.18000030517578,64712400,12.010366872151685,52.856526755196725
2023-03-27 00:00:00+00:00,96.61000061035156,96.61000061035156,98.93000030517578,95.43000030517578,98.0199966430664,57461400,11.149133555094398,56.604646719796335
2023-03-28 00:00:00+00:00,94.55999755859375,94.55999755859375,96.94000244140625,92.87000274658203,96.7699966430664,59150100,10.173933283487958,59.78755798775811
2023-03-29 00:00:00+00:00,96.08999633789062,96.08999633789062,96.91000366210938,94.87000274658203,96.06999969482422,55326000,9.44843282063802,62.568483261108405
2023-03-30 00:00:00+00:00,97.87999725341797,97.87999725341797,99.52999877929688,97.25,98.0,59678500,9.19456581115722,65.09479411097938
2023-03-31 00:00:00+00:00,98.01000213623047,98.01000213623047,98.36000061035156,95.2699966430664,96.33999633789062,55861100,9.357266184488928,67.33381394522533
2023-04-03 00:00:00+00:00,96.55999755859375,96.55999755859375,96.79000091552734,94.80999755859375,96.69999694824219,50655300,9.556366399129233,69.11557082693916
2023-04-04 00:00:00+00:00,95.87000274658203,95.87000274658203,97.2699966430664,95.20999908447266,97.04000091552734,43195900,9.629433695475264,70.42428527614047
2023-04-05 00:00:00+00:00,92.55999755859375,92.55999755859375,94.5,91.36000061035156,94.3499984741211,52979300,9.223600514729817,70.95316240365163
2023-04-06 00:00:00+00:00,92.47000122070312,92.47000122070312,92.91000366210938,90.62000274658203,91.47000122070312,47778400,8.620600687662769,70.76881693594795
2023-04-10 00:00:00+00:00,95.4800033569336,95.4800033569336,95.80000305175781,91.0199966430664,91.31999969482422,52536300,8.38356755574545,70.23506617954799
2023-04-11 00:00:00+00:00,94.02999877929688,94.02999877929688,96.06999969482422,92.69000244140625,96.05999755859375,51935800,8.398234125773119,69.23379523141045
2023-04-12 00:00:00+00:00,92.33000183105469,92.33000183105469,95.0,91.73999786376953,94.97000122070312,53383100,8.419067331949877,67.6684015590123
2023-04-13 00:00:00+00:00,92.08999633789062,92.08999633789062,93.16000366210938,91.83000183105469,92.79000091552734,40572500,8.449300079345702,65.63460462297715
2023-04-14 00:00:00+00:00,91.75,91.75,92.97000122070312,90.5,91.81999969482422,38734800,8.456333007812493,63.21485056195945
2023-04-17 00:00:00+00:00,89.87000274658203,89.87000274658203,90.69000244140625,88.30000305175781,90.2300033569336,47250800,8.237833073933912,60.29500253077921
2023-04-18 00:00:00+00:00,89.77999877929688,89.77999877929688,92.16000366210938,89.33000183105469,91.61000061035156,46246300,7.98793314615885,56.90511145455497
2023-04-19 00:00:00+00:00,89.94000244140625,89.94000244140625,90.54000091552734,88.22000122070312,88.51000213623047,37344500,7.872066802978519,53.09650633893695
2023-04-20 00:00:00+00:00,90.11000061035156,90.11000061035156,91.58000183105469,88.7300033569336,88.83000183105469,47082700,7.932967046101886,49.008704114641446
2023-04-21 00:00:00+00:00,88.43000030517578,88.43000030517578,89.80000305175781,88.05999755859375,89.80000305175781,41118300,7.955500437418617,44.57634756905691
2023-04-24 00:00:00+00:00,87.56999969482422,87.56999969482422,88.63999938964844,86.33999633789062,88.11000061035156,40423800,7.926666895548505,39.87357950265066
2023-04-25 00:00:00+00:00,83.80000305175781,83.80000305175781,87.05999755859375,83.76000213623047,86.9000015258789,52771500,7.500233662923184,34.69403446742464
2023-04-26 00:00:00+00:00,85.94000244140625,85.94000244140625,87.3499984741211,85.31999969482422,86.51000213623047,47786600,7.184100494384774,29.473363756452272
2023-04-27 00:00:00+00:00,87.44000244140625,87.44000244140625,87.56999969482422,84.08999633789062,86.41000366210938,53087200,7.226634012858081,24.48028738621304
2023-04-28 00:00:00+00:00,89.37000274658203,89.37000274658203,89.75,86.44000244140625,87.0199966430664,50652100,7.803500823974618,19.982368214198523
2023-05-01 00:00:00+00:00,89.69000244140625,89.69000244140625,91.04000091552734,88.61000061035156,91.02999877929688,59358700,8.60186754862468,16.052603341238857
2023-05-02 00:00:00+00:00,89.91000366210938,89.91000366210938,90.45999908447266,88.12000274658203,89.31999969482422,70483500,9.400467554728191,12.72676426696779
2023-05-03 00:00:00+00:00,81.62000274658203,81.62000274658203,85.4800033569336,81.0199966430664,83.54000091552734,109482200,9.07410079956055,9.142122286115363
2023-05-04 00:00:00+00:00,86.61000061035156,86.61000061035156,91.63999938964844,81.11000061035156,81.56999969482422,122840500,8.600067113240566,5.906379991803845
2023-05-05 00:00:00+00:00,89.83999633789062,89.83999633789062,90.43000030517578,84.72000122070312,84.98999786376953,78407400,8.482266235351569,3.305525551932188
2023-05-08 00:00:00+00:00,95.04000091552734,95.04000091552734,95.66000366210938,89.16999816894531,89.98999786376953,95503200,9.290099054972334,1.7974766758509628
2023-05-09 00:00:00+00:00,95.05999755859375,95.05999755859375,96.16000366210938,93.43000030517578,94.88999938964844,68674800,10.411231943766275,1.2426016605921566
2023-05-10 00:00:00+00:00,97.0199966430664,97.0199966430664,99.94000244140625,96.12000274658203,96.41999816894531,95619500,11.715198313395181,1.7132519378661724
2023-05-11 00:00:00+00:00,97.0999984741211,97.0999984741211,99.19000244140625,96.13999938964844,98.16000366210938,57061000,12.544598363240562,3.0607478267124666
2023-05-12 00:00:00+00:00,95.26000213623047,95.26000213623047,97.44999694824219,93.68000030517578,96.83000183105469,53790400,12.569732437133796,4.928261186872215
2023-05-15 00:00:00+00:00,97.4000015258789,97.4000015258789,97.43000030517578,93.44999694824219,95.19999694824219,51749200,12.1472332763672,7.281571960449239
2023-05-16 00:00:00+00:00,101.4800033569336,101.4800033569336,103.27999877929688,97.30999755859375,97.38999938964844,90622900,11.983834203084324,10.345383198329403
2023-05-17 00:00:00+00:00,103.75,103.75,104.13999938964844,100.05000305175781,101.79000091552734,75240900,12.185501225789404,14.127242989676343
2023-05-18 00:00:00+00:00,107.93000030517578,107.93000030517578,108.0999984741211,103.93000030517578,103.9800033569336,74338700,12.944767786661794,18.85321710205081
2023-05-19 00:00:00+00:00,105.81999969482422,105.81999969482422,107.29000091552734,104.62000274658203,106.36000061035156,67830600,13.548400599161798,24.0425282527379
2023-05-22 00:00:00+00:00,108.0,108.0,108.79000091552734,103.48999786376953,104.68000030517578,65424200,13.943466771443692,29.73218786403111
2023-05-23 00:00:00+00:00,108.12000274658203,108.12000274658203,110.98999786376953,107.19000244140625,107.25,73099100,13.882733332316082,35.711616221836636
2023-05-24 00:00:00+00:00,108.2699966430664,108.2699966430664,108.91000366210938,105.63999938964844,105.9800033569336,65910500,13.49886629740397,41.75878125
2023-05-25 00:00:00+00:00,120.3499984741211,120.3499984741211,120.69000244140625,115.80000305175781,117.30999755859375,108514700,14.08056599934896,48.87712610953193
2023-05-26 00:00:00+00:00,127.02999877929688,127.02999877929688,127.43000030517578,120.88999938964844,122.45999908447266,92922800,15.78576583862305,57.3575709163121
2023-05-30 00:00:00+00:00,125.2699966430664,125.2699966430664,130.7899932861328,123.51000213623047,130.4199981689453,98902300,17.433298975626624,66.53976405334478
2023-05-31 00:00:00+00:00,118.20999908447266,118.20999908447266,123.95999908447266,117.86000061035156,122.41999816894531,87552200,17.626165669759107,75.34796297999793
2023-06-01 00:00:00+00:00,119.47000122070312,119.47000122070312,121.27999877929688,116.5999984741211,117.29000091552734,66032900,16.727766164143876,83.6469907967704
2023-06-02 00:00:00+00:00,117.86000061035156,117.86000061035156,121.66000366210938,117.68000030517578,120.75,52331100,14.931333414713546,91.06249027579176
2023-06-05 00:00:00+00:00,117.93000030517578,117.93000030517578,119.31999969482422,116.41999816894531,116.58999633789062,52602900,13.002833836873378,97.44928998456687
2023-06-06 00:00:00+00:00,124.2300033569336,124.2300033569336,124.41999816894531,117.73999786376953,117.91000366210938,75257500,12.176101023356125,103.31145303344731
2023-06-07 00:00:00+00:00,117.83000183105469,117.83000183105469,125.33999633789062,117.06999969482422,124.02999877929688,81755200,11.725301284790044,107.94763061523437
2023-06-08 00:00:00+00:00,121.05000305175781,121.05000305175781,122.20999908447266,117.05000305175781,118.30000305175781,65246900,11.78976804097493,111.85433995056151
2023-06-09 00:00:00+00:00,124.91999816894531,124.91999816894531,127.25,123.55000305175781,123.56999969482422,75051600,12.45000083923339,115.43084044974191
2023-06-12 00:00:00+00:00,129.19000244140625,129.19000244140625,130.47999572753906,126.4000015258789,128.52000427246094,85394700,13.74636716206868,118.97613541739327
2023-06-13 00:00:00+00:00,124.52999877929688,124.52999877929688,132.8300018310547,122.44999694824219,132.32000732421875,132461900,14.42533325195313,121.85220155988422
2023-06-14 00:00:00+00:00,127.33000183105469,127.33000183105469,127.7300033569336,123.80999755859375,126.52999877929688,95888100,14.831799748738613,124.28431921168735
2023-06-15 00:00:00+00:00,124.23999786376953,124.23999786376953,125.69999694824219,122.26000213623047,125.38999938964844,85587100,14.515932744344079,125.85318220738004
2023-06-16 00:00:00+00:00,120.08000183105469,120.08000183105469,125.8499984741211,119.9000015258789,125.81999969482422,81846900,13.392499567667645,126.2027195739746
2023-06-20 00:00:00+00:00,118.93000030517578,118.93000030517578,121.75,117.69999694824219,119.08999633789062,58851800,11.839999694824227,125.26911685834614
2023-06-21 00:00:00+00:00,112.11000061035156,112.11000061035156,119.19000244140625,111.66999816894531,118.48999786376953,82835600,9.927799936930342,122.46890272303992
2023-06-22 00:00:00+00:00,110.69999694824219,110.69999694824219,114.0,109.8499984741211,112.23999786376953,70754800,8.109399693806965,117.94633677673342
2023-06-23 00:00:00+00:00,110.01000213623047,110.01000213623047,111.0999984741211,107.45999908447266,109.30999755859375,73545600,6.885099843343103,112.0193368181501
2023-06-26 00:00:00+00:00,107.51000213623047,107.51000213623047,112.55000305175781,107.19999694824219,110.94999694824219,68557000,6.297733434041345,104.7635542101179
2023-06-27 00:00:00+00:00,110.38999938964844,110.38999938964844,110.97000122070312,107.08000183105469,108.56999969482422,59381600,6.641233545939126,96.89325153023856
2023-06-28 00:00:00+00:00,110.16999816894531,110.16999816894531,111.77999877929688,107.62999725341797,108.20999908447266,67534100,7.59706665039062,88.66095149230958
2023-06-29 00:00:00+00:00,111.23999786376953,111.23999786376953,112.76000213623047,109.83999633789062,112.06999969482422,58347200,8.887199656168612,80.39130554853169
2023-06-30 00:00:00+00:00,113.91000366210938,113.91000366210938,114.69000244140625,112.41000366210938,113.02999877929688,53331900,10.333033167521148,72.51025148664203
2023-07-03 00:00:00+00:00,115.81999969482422,115.81999969482422,116.7300033569336,114.51000213623047,115.16000366210938,31860000,11.78056663513183,65.19495737348286
2023-07-05 00:00:00+00:00,113.94999694824219,113.94999694824219,117.66000366210938,113.86000061035156,116.0999984741211,49501600,12.648733139038086,58.269540023803735
2023-07-06 00:00:00+00:00,113.4800033569336,113.4800033569336,113.79000091552734,110.30999755859375,112.06999969482422,42342000,12.880266749064138,51.76469730922158
2023-07-07 00:00:00+00:00,113.16999816894531,113.16999816894531,115.33000183105469,113.04000091552734,114.16000366210938,37135100,12.615300064086927,45.66424293518071
2023-07-10 00:00:00+00:00,113.58000183105469,113.58000183105469,113.61000061035156,109.87999725341797,113.0,49330200,12.159300181070973,40.00649157714843
2023-07-11 00:00:00+00:00,111.31999969482422,111.31999969482422,113.2699966430664,109.5,111.66000366210938,59899500,11.468633499145506,34.543048686436215
2023-07-12 00:00:00+00:00,114.58000183105469,114.58000183105469,115.4000015258789,112.30999755859375,112.88999938964844,57993100,11.200167032877607,29.611463034493557
2023-07-13 00:00:00+00:00,115.91999816894531,115.91999816894531,116.16000366210938,113.58000183105469,115.76000213623047,49206700,11.386100107828774,25.314262854439857
2023-07-14 00:00:00+00:00,115.94000244140625,115.94000244140625,122.12000274658203,115.25,116.16999816894531,91847300,11.81576685587565,21.661211495535703
2023-07-17 00:00:00+00:00,118.31999969482422,118.31999969482422,118.83999633789062,112.7300033569336,115.94999694824219,68593300,12.444466781616207,18.814842886788508
2023-07-18 00:00:00+00:00,117.93000030517578,117.93000030517578,118.43000030517578,115.19000244140625,117.55000305175781,57980100,12.992100092569979,16.66068002537322
2023-07-19 00:00:00+00:00,116.43000030517578,116.43000030517578,121.66999816894531,115.55000305175781,121.30000305175781,70363100,13.081499989827467,15.00498000226705
2023-07-20 00:00:00+00:00,110.25,110.25,115.05000305175781,109.23999786376953,114.95999908447266,76340400,12.179999974568686,13.247199975149968
2023-07-21 00:00:00+00:00,110.94999694824219,110.94999694824219,112.30000305175781,109.54000091552734,110.97000122070312,76778100,10.96709958394368,11.512645331246507
2023-07-24 00:00:00+00:00,110.61000061035156,110.61000061035156,111.30999755859375,108.55000305175781,110.62000274658203,45583600,9.85153284708659,9.870985111781524
2023-07-25 00:00:00+00:00,113.0,113.0,114.05000305175781,111.0,111.13999938964844,44916300,9.437432912190756,8.650059195382243
2023-07-26 00:00:00+00:00,110.08999633789062,110.08999633789062,112.36000061035156,109.30000305175781,111.91000366210938,51721700,9.339266077677411,7.56360154942103
2023-07-27 00:00:00+00:00,111.0999984741211,111.0999984741211,115.08000183105469,110.51000213623047,111.79000091552734,70678000,9.672032623291015,6.801821018763933
2023-07-28 00:00:00+00:00,112.95999908447266,112.95999908447266,114.86000061035156,112.44000244140625,113.37999725341797,55526000,10.289399388631182,6.554291979108555
2023-07-31 00:00:00+00:00,114.4000015258789,114.4000015258789,114.68000030517578,112.3499984741211,114.16000366210938,54187300,11.112999801635738,6.901857511247928
2023-08-01 00:00:00+00:00,117.5999984741211,117.5999984741211,118.19000244140625,113.16000366210938,114.26000213623047,95279300,12.122933349609378,7.9952858625139545
2023-08-02 00:00:00+00:00,109.3499984741211,109.3499984741211,119.5,107.37999725341797,119.48999786376953,173372000,12.217966766357415,8.77971131461006
2023-08-03 00:00:00+00:00,113.1500015258789,113.1500015258789,114.95999908447266,108.94999694824219,108.94999694824219,90605400,12.02000030517578,9.627057059151756
2023-08-04 00:00:00+00:00,115.81999969482422,115.81999969482422,118.8499984741211,113.95999908447266,114.4800033569336,83083100,11.924467035929364,10.764445715767987
2023-08-07 00:00:00+00:00,116.80999755859375,116.80999755859375,119.08000183105469,115.48999786376953,116.36000061035156,65854800,12.117833429972332,12.178154142107262
2023-08-08 00:00:00+00:00,113.2300033569336,113.2300033569336,115.45999908447266,111.41000366210938,114.94000244140625,54141800,12.012333628336584,13.430240127563442
2023-08-09 00:00:00+00:00,110.47000122070312,110.47000122070312,113.1500015258789,108.77999877929688,112.88999938964844,56257100,11.557433853149412,14.261017660958382
2023-08-10 00:00:00+00:00,110.2300033569336,110.2300033569336,113.88999938964844,109.47000122070312,111.30000305175781,57297800,10.840800882975252,14.710812641688758
2023-08-11 00:00:00+00:00,107.56999969482422,107.56999969482422,109.06999969482422,106.4800033569336,108.8499984741211,55618700,9.889967498779292,14.627073220389255
2023-08-14 00:00:00+00:00,111.9800033569336,111.9800033569336,111.98999786376953,105.41999816894531,106.75,57421800,9.529300944010409,14.503805452619313
2023-08-15 00:00:00+00:00,111.3499984741211,111.3499984741211,113.18000030517578,110.16999816894531,111.98999786376953,53816600,9.700067138671868,14.295437393188507
2023-08-16 00:00:00+00:00,107.19000244140625,107.19000244140625,110.44000244140625,106.9800033569336,110.08999633789062,54327300,9.777233581542964,13.637838036673443
2023-08-17 00:00:00+00:00,104.44000244140625,104.44000244140625,107.8499984741211,104.0999984741211,107.62000274658203,59064300,9.455466842651363,12.431207312447722
2023-08-18 00:00:00+00:00,105.44999694824219,105.44999694824219,106.06999969482422,101.68000030517578,102.4000015258789,59884300,9.134499791463217,10.948256083897181
2023-08-21 00:00:00+00:00,108.22000122070312,108.22000122070312,108.54000091552734,105.66999816894531,106.19999694824219,49319200,9.180166244506843,9.58419916861396
2023-08-22 00:00:00+00:00,105.66000366210938,105.66000366210938,109.72000122070312,104.8499984741211,109.4000015258789,47335100,9.288233235677085,8.145025397164455
2023-08-23 00:00:00+00:00,109.43000030517578,109.43000030517578,110.08000183105469,105.0,105.6500015258789,54656300,9.883566767374676,7.064334365844694
2023-08-24 00:00:00+00:00,101.80000305175781,101.80000305175781,111.63999938964844,100.87000274658203,111.05999755859375,109179100,9.904667078653976,5.596549251011421
2023-08-25 00:00:00+00:00,102.25,102.25,104.12000274658203,99.58000183105469,101.16999816894531,74793100,9.59303377787273,3.9070868137904653
2023-08-28 00:00:00+00:00,102.61000061035156,102.61000061035156,104.06999969482422,100.88999938964844,103.47000122070312,55386800,9.148733647664388,2.0787499869210477
2023-08-29 00:00:00+00:00,105.91999816894531,105.91999816894531,106.56999969482422,101.79000091552734,102.11000061035156,50850300,9.262099787394197,0.44881285531181936
2023-08-30 00:00:00+00:00,106.58999633789062,106.58999633789062,107.66999816894531,104.5,105.4000015258789,54847300,9.722499109903959,-0.9302247685023758
2023-08-31 00:00:00+00:00,105.72000122070312,105.72000122070312,108.05999755859375,104.86000061035156,106.19000244140625,58919000,10.35893229166666,-2.1504566105434018
2023-09-01 00:00:00+00:00,109.44999694824219,109.44999694824219,110.05999755859375,106.61000061035156,107.0,54808900,11.2388655090332,-2.833777361188621
2023-09-05 00:00:00+00:00,110.77999877929688,110.77999877929688,111.81999969482422,106.30000305175781,109.0,66042200,12.163332316080725,-2.841992477417008
2023-09-06 00:00:00+00:00,109.27999877929688,109.27999877929688,111.33000183105469,108.22000122070312,110.55999755859375,47736700,12.636265920003245,-2.4442875911167965
2023-09-07 00:00:00+00:00,106.58999633789062,106.58999633789062,107.69000244140625,105.08999633789062,106.13999938964844,49080100,12.402866007486967,-1.9625857936314268
2023-09-08 00:00:00+00:00,106.08999633789062,106.08999633789062,109.73999786376953,105.75,107.0199966430664,46232000,11.695865859985338,-1.5190955854143469
2023-09-11 00:00:00+00:00,105.31999969482422,105.31999969482422,107.51000213623047,103.0,107.31999969482422,50611300,10.765299377441409,-1.1738622828892273
2023-09-12 00:00:00+00:00,105.30999755859375,105.30999755859375,106.73999786376953,103.18000030517578,104.19999694824219,44413600,9.970899531046548,-0.8693775787353388
2023-09-13 00:00:00+00:00,107.70999908447266,107.70999908447266,108.73999786376953,104.83000183105469,105.0999984741211,44702300,9.775933125813795,-0.32661271667479924
2023-09-14 00:00:00+00:00,106.62999725341797,106.62999725341797,109.1500015258789,106.22000122070312,108.43000030517578,45920600,9.942499872843417,0.3512378278459697
2023-09-15 00:00:00+00:00,101.48999786376953,101.48999786376953,106.76000213623047,101.27999877929688,106.06999969482422,71017600,9.737599919637038,0.6772113015311269
2023-09-18 00:00:00+00:00,102.37000274658203,102.37000274658203,102.98999786376953,99.44999694824219,100.81999969482422,49061300,9.409833653767903,0.8502653677804378
2023-09-19 00:00:00+00:00,101.61000061035156,101.61000061035156,102.86000061035156,100.69999694824219,101.75,41704100,9.034667383829753,0.8318682577950767
2023-09-20 00:00:00+00:00,100.33999633789062,100.33999633789062,103.94000244140625,100.27999877929688,102.36000061035156,55180600,8.646167195638025,0.5744337724958248
2023-09-21 00:00:00+00:00,96.11000061035156,96.11000061035156,98.87000274658203,95.83999633789062,98.5999984741211,59628600,7.983333740234381,-0.25290904453822155
2023-09-22 00:00:00+00:00,96.19999694824219,96.19999694824219,98.41999816894531,95.61000061035156,96.91999816894531,52169400,7.47686665852865,-1.502303462437216
2023-09-25 00:00:00+00:00,97.37999725341797,97.37999725341797,97.44999694824219,94.45999908447266,95.94999694824219,43223700,7.345232849121094,-2.905812253679525
2023-09-26 00:00:00+00:00,95.95999908447266,95.95999908447266,97.83000183105469,95.2699966430664,96.5,42866500,7.453932647705081,-4.486615267072362
2023-09-27 00:00:00+00:00,98.06999969482422,98.06999969482422,99.2300033569336,96.3499984741211,96.81999969482422,51261500,7.968499526977541,-5.943738170078781
2023-09-28 00:00:00+00:00,102.76000213623047,102.76000213623047,104.19999694824219,97.76000213623047,97.94000244140625,72542100,9.168200073242183,-6.769197797502796
2023-09-29 00:00:00+00:00,102.81999969482422,102.81999969482422,104.94000244140625,102.55999755859375,104.69000244140625,56027300,10.492633819580078,-6.990991585867739
